我##他##我##我##他##她##他##我	我一直加他好友加不到，这个兄弟/小姐姐帮我拿了印章之后我找不到人了。。。如果有人认识他/她请让他同意一下我的好友申请可以吗。。。
我	谁在公司啊，能帮我开一下门？？出不去了。
我	我请假了，等会给师傅打电话
我	我一会儿到
我	工会通知：各位同事好，大展身手的时候到了~同方的活动，需要找一个人打快板（打快板同方有人教），同时介绍一下知网（内内容市场部已经写好了）感兴趣的同事可以找我报名哦~
我	有想要参加这个健康科普巡讲活动的老师可以找我报名哦，公司有班车可以提供哦~
我	@单媛媛 我有
我	大家好，我是新入职的科研诚信研发秦晓飞
我	大家看下自己的考勤，如果已经改过来了，就不要发名字给我了
我	上周五下班打卡考勤异常的同事，现在还没有改过来考勤的，请发名字+工号给我，速度
我	上周五下班打卡考勤异常的同事，现在还没有改过来考勤的，请发名字+工号给我，速度
我	上周五下班打卡考勤异常的同事，现在还没有改过来考勤的，请发名字+工号给我，速度
我	有需要办理B2地下停车场车证的同事可以联系我
我	但是点击“立即处理”，360又提示处理了可能会导致无法开机，这不是在逗我吗
我	我感觉是可以啊，但是博客里给的几个代码都是把train分成了8:2，然后在8上做交叉验证训练，在2上做测试，说法是每次如果在kaggle上直接submit不方便
我	那我没表达清楚意思吧。比如一个源码里面原来的数据集是train和test，现在直接对train选出多组参数做交叉验证选出最优参数，然后用这个最优的模型直接对test预测不可以吗
你	首先欠过问题，跟验证集没关系。其次，测试集没有标签你怎么评价
你	你前面那句，是这个意思吗
你	你百度下，训练集，测试集，验证集区别
你	@孙悟充 你问这个问题说明还没入门。
我	我发现linear_model这个模块也不能用
你	@觚竹 你发得截图不是说不用sklearn得归一化，自己写吗
你	你是想用图形界面直接导入数据出来【评估结果嘛？
你	你确定这数据，sklearn能调用现成的？
我	我想要找一家在杭州、北京、上海、深圳做软件和系统集成的公司（承接过爬虫，推荐系统，知识图谱等方面的项目，公司有资深的系统架构师，能做较大用户访问的系统架构设计）。哪位兄弟姐妹可以推荐推荐，谢谢。做好是做过几年的创业小公司，这样性价比会比较高。
你	你要跟踪下image的的值为什么变成none
你	你打印下那一步看什么问题
我	我放弃用技术做了，人工是最智能的
我	哈哈哈哈 对我这种低端玩家来说太难啦
我	应该是识别出场景，有哪些物体，然后根据这些特征来分类。我瞎说的，不知道可不可行
我	我看有些训练集是能够做出动作识别 物体识别 可是感觉对于分类来说帮助不大
我	谢谢大佬 解决了我心中的难题
你	上传视频前，让你选择一个分类
我	我看已经有平台能够做到了 ， 这种分类使用什么技术做的 有木有大佬知道
你	@天南 你在哪个城市啊
我	确实是，今天才直观的感觉到，以前降维后，MLP效果反而直线下降，让我蛋疼了好几天
你	看你任务腹部复杂
我	@请叫我学习
我	我也不大理解这个特征组合，
我	我学习试下
我	我现在看各种文档看的头大
你	@默 你就用了默认参数啥子都不调？
我	我还是从特征提取这边优化下
我	我看下 那个
你	看你这么说  可能不是算法出了问题，而是特征工程出了问题
我	我觉得是不是替特征提取时候只用 tfidf处理不够
我	主要是我不会
我	看到这个项目 讲的很详细 可能有我需要的
我	怪我 拉低了群整体水平 把大佬气跑了
你	让领取成功红包的给你讲解下.尽下义务![表情]
我	我目前只用到了TFIDF  看到网上文章说 两个一起用效果很好 所以想请问下 这两个方法如何结合起来用。。
我	我不是人工智能方面的选手，但是赶鸭子上磨俺也没办法，需要做个文本分类方面的处理 有个问题不会做 想请教一下各位大佬
你	你们好
你	@CoderCat 你再试试标准化呢
我	我们这里的用的数据没有量纲的影响，没有用到归一化
我	说是我要归一化到float32了
他	前面的[1,-1,2]和[1,-1,2]后面的是同一个特征，但是归一化后结果不一样，模型就会视为他们是不同的特征
我	也就是我预测的时候只对预测集进行了最小值最大值归一化
我	比如我训练的数据最大值和预测时候的特征最大值是不一样的。
我	请教一个问题，我在堆训练集进行minmaxscaler之后把model保存了，以后预测的时候也要把预测的特征和训练集的特征合在一起进行minmaxscaler，这样是不是很麻烦，实际项目中也是这样吗？每次预测都要和训练集一起归一化
我	已经知道一批样本的正确分类结果，二分类结果，现在有367个特征，我想，根据分类结果，把特征数降低
我	大佬们，我想把粗粒度的数据还原为细粒度的，请问用什么方法，要搜什么关键字
他	[图片]他可以用于正则化参数的搜索吗
他	他这个是个人学习的，花几千块跑模型不可能的
你	你除了堆机器，还会什么
我	我已经有解决方案了
你	那你继续喊吧
我	gpu显存更少，我的1080ti才11g
你	都用上苹果的用户了 还差这点小钱 那你继续纠结吧
你	你要租用64g内存的服务器就贵
我	那算了 当我没说
我	我是想要训练好的
我	@寒小阳 寒老师，https://www.zybuluo.com/hanxiaoyang/note/472184我看了您这篇文章，想问下这个文件wiki.zh.text.seg是如何生成的？
你	跑完出了模型就可以用你自己的电脑玩了
我	我不说了吗
我	@不思蜀 没办法，我的电脑只有16G，数据有50G。那好换一个100G的内存。[表情]
你	你这用的是  python3   不是anaconda
你	你们安装的时候有过这个问题吗，
我	我的这个问题就是分别归一化就可以了吗
我	不过我觉得可能考虑到提高泛化能力，试试先划分测试和训练，并且各自预处理，也许合适一些
你	特征工程就是各做各的，不会混一起做当然你训练的时候，把训练集和测试集混一起先特征一波再划分训练和测试，也行
我	我预测的时候，模型还是能学习到这个吗？模型训练的时候就没见过这个6
我	大家好，我是mystlcj。来自深圳的白羊座男一枚~
我	好，等我将这个linux高级编程看完的
他	动态库为了其他进程能够共享，所以不是加载到各自的进程空间，而是采用映射机制
我	我一个SQL语句写了6个left join，以前根本不敢想[表情]
我	其实我只是想做个了解，目前工作中用不上
我	我的学位也是属于工科的
我	六百行代码，一万六的字符数不含空格，我写了一个星期。主要是数据库表之间关联比较麻烦，好多数据都是空的
我	tfidf不是向量表示吗，作为一个整体token我觉得差别不大吧
你	@右手 你这python的视频也没有啊
我	我都28了[表情]老了
你	你们怎么都把一个帅哥叫学生
我	我现在发际线不高
我	我能问一个和专业无关的问题吗？
你	@答案 你已经在本群里了哦
你	@重庆  学生 你的名字暴露了[表情]
你	你可以去官网下载，然后去淘宝花几块钱买个码
我	哎，我都后悔上学不努力了，结婚有孩子之后，真的没有精力和状态看书了
我	所以我要学好基础
你	坦白的说，技术真需要基础，随着对编程理解的加深，基础知识的学习真的很重要。你会再多的框架都没有大用。
我	我就是专科
我	@面王 我。。。来了
我	[图片]我们老师发的，不要钱
我	我下拉菜单总失败
我	我只想知道考试范围
我	嗯，我是初升本科
你	@重庆  学生 你要什么PPT
你	请问你们知道有什么免费PPT网站吗？分享一下呗[表情]
我	像我们这种学的参加自学考试有用么
我	我看到想学的人就想帮助
我	[表情]在我们还在睡懒觉的时候，有的人已经开始研究高深的数学知识。。。
你	@枫叶 你是自学还是老师教的
我	我自学了很长一段时间硬件
你	大神你是某个科研机构的研究员吧
我	我三十多了
你	那你还说年轻就是好
你	@枫叶 你多大岁数
我	我原来的计算机硬件维修也基本上是自学的
我	我们的这本书从基础开始 适合自学
我	我原来学的硬件
我	我在自学计算机软件技术
我	Eclipse里项目跑起来没有乱码 命令行里编译运行起来 程序里边就有乱码  为什么？命令行里我这么编译 javac -encoding utf-8 xx.java  然后java xx运行  程序能跑起来 但里边汉字有乱码
你	建议你在微信群讨论这个问题
我	我没做过专业运维
我	您给我简单讲解一下，行不
我	您能拉我一下吗
我	我们是有个运维微信群
你	老师，想问你一个问题[图片]
你	大学期间建议你买Windows
我	我不玩游戏的
你	你要玩游戏的
我	@我是个杀手，莫得感情 苹果的？
我	在非洲搞手机得，我记得，功能机非洲排行榜第一
我	题库有空可以刷，也是我在后台维护。
我	兄弟，我们这个群里面和谐的很，别这样
我	@July 看我挤下时间。
你	明显你妈呢 SB
我	我作为内部员工为什么不知道啊[表情][表情][表情][表情]
我	我好像在一篇文章上看过点
你	你想抹去什么不可告人的东西
你	你再怎么删数据快都在呢儿
你	你的双括号是大写的
我	能帮我改改吗为啥百分比出不来
我	我这样处理异步连接
你	你查一下什么是平衡二叉树
我	这个源码在哪下呢？？我刚刚接触Ubuntu
你	你可以下载源码进行更新
我	问个问题L1正则化右边那个图，等高线圆心为啥不能去我画的那里，这样L1就不稀疏
你	你的版本跟新上面会没有的
你	你是什么版本
我	我升级过
我	我用了阿里云的
你	你用什么方式更新的
我	在ubuntu更新时，出现错误E: Some index files failed to download.They have been ignored, or old ones used instead.网络上找了好久 也换了阿里云 和 网易的 源  还是不行，各位大神目前我该怎么办[表情]
我	我想确认一下
你	那你是问啥
我	不过强制类型转化我也能猜到
你	@yang-助理 你也可以写下哦
你	你这个b应该是是a的基类吧，应该是在考多态
你	你仔细看这个文章
我	这是操作系统丢失dll。我丢失的是个库啊。
你	你要是能手推，面试官就被震住了~
你	你一个人怎么面三个职位啊？
我	我想找搜索推荐的分数
你	@Vincent 你训练了嘛
我	我觉得hanlp的应该比自己的好
你	hanlp你们用在哪里了呀
你	可以，@予你挚终
你	@矩阵先生 好了，谢谢你
你	你面的是什么职位呢？
我	七月的算法班我都看了，这些还是不难。
你	你的ip 可以远程访问吗？
你	@晨星  你分词插件怎么配置的
我	我刚才试了，还是报错，一样的错
我	我校招还是重点基础。
你	分词器改成 hanlp-smart 看看， 如果还报错，85%的概率是你分词插件配的有问题
我	我是根据这个配置的
你	晚点儿回复你哈，今天下午去头条面试了。
我	我想问问公司里一个项目代码都没多少吗
我	@颖杰 单看这个函数我看不出来啥，再多给点儿代码或者这是哪个文件的？
我	[图片]我测时候，报这个错
我	我配过，遇到什么问题了
我	嗯嗯，我尝试着是单机引用的，可以启动多线程
我	是的，但是我想知道hanlp有没有呢？
我	@July 好主意，以后我用TensorFlow写个象棋AI，去腾讯游戏大厅里。。。
我	我是才研究hanlp不久，不敢自己搞群
你	[图片]@瓜子皮  有人骂你
他	@面王 用AI 和他们对攻游戏
我	有问题的同学可以详细描述下自己的问题哈，然后 at 下我，因为群比较多，工作有点儿忙，可能没看到。
我	我已经没好友了
我	我买的不是直播
我	嗯，我算一个。
你	[表情][表情][表情]大哥，你还信这个
你	40元还可以被你骗
你	现在没有问题，只不过是觉得你们没有心去服务大家
我	我也问过几个问题，也是没人回答的，有时热心群友帮忙而已
我	嗯   我正在这样尝试[表情]
我	光助词我看就有好多种
我	嗯，群比较多，我可能没有看得过来。
我	@H5 我也想知道
你	你用到linux没有
你	你们怎么解决的
我	嗯，我试试先
你	你自己打个jar也行
我	我想通过maven下载还想自定义，哈哈
你	看了源码你就明白了
你	引入这个 词典你没法自定义
我	搜嘎，那只能这样弄了，多谢。 只是我觉得这样子弄很无厘头。 一般现在都是通过maven直接下载jar包了，这里却要手动去添加。
我	之前也问过问题，都没回答，后来都是靠自己摸索的，我进群后，除了账号问题，其它问题都没有回答
我	我的思路是先合并这三个dataframe ABC 再了解一下apply函数！
我	ok,谢谢。我看到用的es集成的包对那个分词器配置错误，修正后可以了
我	我是没集成的，单纯的分词
我	我使用的是es上的分词测试的
你	这个你也用过？
我	我用的是NLPTokenizer这个方法
我	挺奇怪，我测试了所有的
你	那就是你分词方法不对
我	我测试下
我	我就是官方下的那个包
我	我之前1.7.1就出不来这样的结果
我	我测试可以出来结果，grep 命令咋出不来呢
你	你的数据包是啥
你	你看，董泉水产经营部
我	我尝试了所有的分词方式，都和官方的不同
我	我就是下的最新的数据包阿
我	私信里面我看有账号，这个是用来自己练手的吧
你	@Никола 将你的数据包更新到最新版，然后用不同的分词方法试试总有至少一用分词方法跟官方的一样。
我	@颖杰 我手机上看了下 正常呢
我	请问一下为啥官方的分词方案和我下下来的包分词都不同
我	我拿官网的包直接语义属性分析正确率就没那么高了
他	恭喜【机器学习集训营 第4期】的王同学！成功入职某大厂的AI实验室。本周日（11月25日）晚7点，他将以视频直播形式，分享学习、及面试经验。大家记得准时参加，总会有所收获！ 扫码进直播QQ群，周日晚7点准时开播！[图片]
你	你试试就知道了，这几个场景都有突破
我	哦 我以为配置文件都要放zk
你	七月在线 （11.10~11.12） 三天大回馈昨天IphoneX等大奖已有主今天 Apple iPad等大奖等你取走[图片]精品课程继续1元开秒！更有爆款课程0元送！免费/大奖火爆开抢>>http://www.julyedu.com/active/sale
你	最后8小时！送《百面机器学习》纸质书[表情]、价值700元樱桃机械键盘[表情]、ACM金奖大神授课的【面试求职第四期】！立刻微信扫码领取。此外推荐一个0基础0元也能学的机器学习特训营[表情]（限时19元，学费全勤全返）共学社群、讲师实时答疑、带你快速掌握六大核心算法。学习通道>>> http://m.julyedu.com/getDetail?id=154&from=dlwx[图片]
我	真的吗，我去看看这个训练营
我	哪些科学家太抠了，不把词库奉献给我们用
我	哎，现在机器都能说话做表情反应了，我们连词都搞不定。。
我	不过我见人有卖的
你	你手里有各种语料库吗
我	我也是，空闲时间不多，真烦
我	我自己闲的。。。
我	其实我们七月在线的机器学习集训营就很好啊。[表情]
你	你这词库支持增量式更新吗
我	我的项目分散在很多地方
我	我也不可能搞这么大的词库
我	穷啊我
我	哦哦哦  这样呀 ，看来我要多看看，内容，有点懵
我	我搞了2g
我	我看有各种领域的
我	大家好，我们发布了  电影评论文本情感分类比赛，优胜者可以获得七月在线任意一门在线课程http://jingsai.julyedu.com/
你	你可以试着去抓 搜狗的细胞词库
我	词库我感觉可以使用远程加载方式
你	视频能看的可能你账号登陆错了吧还是说视频因为是赠送的 所以到期了
我	请教大佬，这个是HANLP的word2vec的python的demo吗？我看好短啊
我	【加入我的叠猫猫队伍一起赢喵币，瓜分3亿红I包！】https://m.tb.cn/h.efOUaAh?sm=cb4ffc 点击链接，再选择浏览器咑閞；或復·制这段描述￥DDrDY4bww2P￥后到手机天猫
我	我再找找有没有简单的，32位机器伤不起
我	我们这个群是不是hanlp的官方群
我	我们这些菜鸟们什么都不会  说什么
我	哦 我以为能用  solr 的group 或者 group 的fun 来做[表情]
你	先发出来 说不定你们也看看
我	我找到一本书
我	我没搞定，能否拜托看一看
你	那你处理索引还要做桶？
我	谢谢  今日头条风控中台数据挖掘算法团队招人  可以联系我，负责集团风控，包括抖音 头条等产品风控，jd如下:1 利用最前沿的机器学习、数据挖掘、图挖掘算法提升系统风险感知能力。利用最前沿的机器学习、数据挖掘、图挖掘算法提升系统风险感知能力。2 熟练掌握至少一门编程语言（Java、python、scala），对常见数据结构和算法原理有较为深入的理解；3 有风险挖掘相关经验，如账号风控、流量反作弊、内容审核等方向模型优化或在线对抗经验者优先
你	simhash你用solr干啥？
他	他的词典
我	我按照网页（https://www.zybuluo.com/hanxiaoyang/note/472184）教程，在做word2vec训练中文模型时，执行命令：python train_word2vec_model.py wiki.zh.text.seg wiki.zh.text.model wiki.zh.text.vector，遇到如下错误：
我	我感觉jieba 分词就够用了
我	找到一个看起来 就是我想要的。。
我	[图片]我知道个百度关键词 就有方向了  要不一脸懵逼
我	我就像要个遮掩固定
我	元旦假期看 topic modol，今天 Leader 让我做多伦对话。[表情]
我	最近太忙，周末我详细看下代码。
我	@LoST tiMe 我做过
我	我想自定义机构名称
我	HANLP有没有处理停词一样的方式？我没有找到相关的文档。
我	大家好，有人能告知我怎么在分词时过滤掉特殊符号最佳方式吗？
我	我没搞定
我	我能做的也只有这些了~
我	我说自己~
你	你实现的时候，怎么构造的数据集，再说一遍吧
你	你去官方论坛问问
我	我菜鸟不懂的
我	我们老大还好，不这样要求
你	让你实现的话，窗口滑动，中间的就是预测的，就这样构造一遍，得到训练数据？
我	其实我也想这么
我	其实我想说的是，差不多得了，不要在乎细节
我	我是想通过这些领域词汇，去百度上搜具体内容
他	数据量大的话，解析他的文件
你	请问下你是怎么解析的
他	他这有
我	我想到了一个 聊天机器人的实现方式
你	你要的应该是领域词
你	就是像 人工智能，自然语言处理这些专业词汇你那有吗？
我	我就只要一些专业词汇
我	我死了。
我	我解出来了
你	只需要按照你说的窗口滑动，中间的就是预测的，就这样构造一遍，里面就有负样本了么
我	我抓好了
你	你要所有出现的词阿。
我	嗯，我也觉得哈哈
我	新词的话，我就直接加词典了
你	你训练啥模型
我	我把搜狗输入法的词库抓下来了
你	你看一眼咯
你	你要统计所有的词吧。
你	你那几KB
我	我整理的最大4个字的词，  200多M
他	恭喜【机器学习集训营 第4期】的王同学！成功入职某大厂的AI实验室。本周日（11月25日）晚7点，他将以视频直播形式，分享学习、及面试经验。大家记得准时参加，总会有所收获！ 扫码进直播QQ群，周日晚7点准时开播！[图片]
我	我擦
你	这种词，你们是咋分的。
我	我想到了一个办法
我	我擦
他	现在感觉把词分出来已经很厉害了。。。词性就不管他了[表情]
我	我也是刚刚开始
我	我也才开始看这方面的
我	我在整理搜狗输入法的 细胞词库
我	各位老哥我想请教一个问题，就是，一句话，比如一个职位对应聘者所需要掌握的技能点要求，比如“需要熟练掌握springboot，vue，深度学习算法，，，”需要提取技术性词，比如那句话中的springbootvue深度学习像这种有没有什么建议呀，
我	好吧，我来问问题
我	我们现在就是这样的
我	我先把url地址搞出来
我	@Wolverine  这个我加载了的
我	哪个用Oracle 11G的，帮我拷贝个sqlldr 可以吗
他	想到其他方法了
我	各位上仙 我用system函数启动一个进程 怎么获取这个进程ID呢
我	额 那就刚才我第一种替换
你	你不就是想要MObile/和后面的值对吧
他	$str =~s/\s*.//   这样是不就是把空格和他后面的内容用空给替换了啊
你	你试试
我	[表情]谢谢,Term::ANSIColor::Simple 我用的是这个包
你	你的股票跌了 1个点
我	好，我来试试看
我	@琦鹓 您好 我现在是要输出到文本文件中
我	我想在第3行语法输出到文本的内容前面加一些空格去对齐
你	你用的这是什么编辑器？
我	[表情]但是我的$x 带my的比@array低一层，按说是区域变量了
我	[表情]我一直以为 my $x 是元素副本，谁知道就是元素本身
我	大家好，我是理工-刘立柱。来自湖北武汉的水瓶座男一枚~
我	我的mr一直卡在这为什么
你	大家好“中科资环”教育中心诚邀你参加：                                                                                          R语言在地学-水文-气象等领域中的数据收集、建模与绘图实践技术应用会议                                                                          时间地点：2019年3月14日----3月17日          地点：湖北*武汉                                                                                       如有疑问请联系会务组王媛：13552227546（微信同步）                                                                                                                    正式文件请点击百度云下载：https://pan.baidu.com/s/1oMW7LwBaR5BBjR9SJyztPg                                                                                                                1、通过本次学习，掌握R编程技能并具备将其应用于解决实际研究问题的能力。                                                                   2、通过课堂讲授和手把手实战地学、水文、气象研究案例，将R应用到实际工作中的能力，                      ①用R从常用数据网站获取整理海量地学、水文、气象遥感数据站点观测数据和野外实验数据；                                       ②用R可视化地学、水文、气象数据及研究成果(见文件末尾附例图)；③用R实现地学、水文、气象时间序列和空间数据的分析和模拟；3、提供课堂案例的相应R源代码及地学、水文、气象数据供课内外学习使用4、采用现场答疑的方式，解决学员实际工作中遇到的有关技术问题                                                                                 R语言地学水文气象应用群：745102050  加群请备注：王媛邀请     QQ咨询：2486267242
我	大家好，我是逝言。来自四川成都的双鱼座男一枚~
我	然后我文件搞小点就没问题了。
我	有没有帮推荐实习的小伙伴，需要一个2020届的实习生，希望英语OK，会点java基础，主要做我们开源任务调度EasyScheduler的中文文档翻译成英语的工作，想承担更多工作也非常欢迎哈！[表情]，地点在北京将台路附近，薪资5K左右，欢迎推荐！
我	伙伴们，我们最近开源了一个分布式工作流任务调度系统—Easy Scheduler，对标airflow、azkaban、oozie，欢迎关注关注，https://github.com/analysys/EasyScheduler ，热烈欢迎伙伴们来交流呐！
我	我去进来了
我	我擦
我	旧书超便宜处理，需要的赶紧联系我，保留3天！
我	旧书超便宜处理，搬家太重，红圈已经有人要了，需要的赶紧联系我，保留3天！
我	为什么python 线程池的submit我用起来是阻塞的
我	我擦 啥公司这么长时间假
我	我请假4天
他	先写个测试看看效果，是其他部门的活 自己想玩玩
你	比如你去单独维护品牌的词库
你	这样你就只用考虑拆分的精准这个问题
我	我们的要复杂的多
你	你这个比较简单了
我	我这边做得是智能审计和知识图谱的
你	你只需确保这些品牌的词被精准的拆分出来
你	所以你在设计语料的时候，可以人为干预一下，比如刻意的增加一些单独的品牌词当做语料；或者单独去训练感知机去学习拆分品牌词
你	你加字典就就不会拆开了呀
我	所以，我们打算，按品牌，按商品，按型号，按功能。 来找到用户的关键字
我	语料，能分析出，我上面那个是，游戏机，还是手柄吗？
我	我觉得这个问题不是hanlp擅长的范围
你	你这个需要自己训练模型来实现
我	嗯，我去百度下这个，没用过，一头雾水
我	我觉得，还是靠规则去实现这个问题。不要想复杂，因为可以很复杂
我	我们现在就是遇到用户，查出的东西，比预计的多。搜索手机的时候，会把充电器带出来 （因为，华为手机充电器，也包含的手机关键字）
你	@游云飞草 能做到，但是你得训练
我	这种我觉得不太能做到，用规则去做更好一点
我	根据 品牌  性别 商品名 型号 功能 配件 6个纬度,获取关键字我想这样来。 手机是商品，充电器是配件。然后，分别提取关键字。提取品牌提取商品提取配件
我	但，这分数据，感觉我没有
你	你没有，淘宝有啊
我	我等下去看看
我	那后面我去爬爬看。。。
我	词性。我可以自定义词性吗？
你	你完整看一下再来问比较好
我	嗯。我去看看
我	我随便百度的[表情]
我	我百度的说是支持相似度，但是没有hanlp没有SimHashService啊。[图片]
我	请教一下，我想训练一个分类的模型，数据大概10个G，训练的时候内存溢出，这种情况怎么弄呢
我	我之前训练了一个三千万语料4GB的感知机模型，用了100GB内存，不调jvm一样不行
你	out.print(HanLP.segment("你好，欢迎使用HanLP汉语处理包！"));
我	啊，我找到了，没事啦
我	这个能否重新训练？第一次训练，我中断了，现在出来都是情感极性：正面
我	我也用CustomDictionary.add()遍历词典添加，但是非常慢
我	好吧，那我也不清楚了。。。
他	会不会是因为他的优先级的原因
我	我就是不知道怎么改优先级
你	你们有啥好点的词典分享不
我	我有英文的
我	昨天我整理了维基百科全球城市名
你	祝你成功
	对啊，国服下架了啊
	@信工所-李根 下载不了，除非国外的itunes账号
	不知道啊[表情]
	是应该要等评教结束才有可能出吧
	微量元素地球化学也没出
	有选工程经济学的吗 这门课成绩出了吗
	转发：地质所和大气所附近出租一个床位环境不错，可洗澡，有空调洗衣机。要求：最好是中科院男生。要的私聊 或者电联15831892390
	shadowrocket
	翻墙后应该就有了
	请教下各位大佬，现在有能用的ios翻墙软件？
	转发：地质所和大气所附近出租一个床位环境不错，可洗澡，有空调洗衣机。要求：最好是中科院男生。要的私聊 或者电联15831892390
	下周工作日下午还可再约，下午两点钟开始实验
	[图片]
	用这个网站就ok，非常感谢！
	中科院学位论文知识发现系统;http://dpaper.las.ac.cn/homeNew
	石墨烯的化学剥离法可控制备与应用探索
	[图片]
	下到了。[谢谢]
	下载啥
	请问现在还有同学在国科大吗？可以帮忙下载个东西吗
	差5个女生
	[图片]
	[图片]
	跳骚市场求一个领路人啊啊啊啊啊
	除非也学习化妆术
	女生p图后见面时可以化妆达到相近的效果，男生p了图就是见光死了
	[图片]
	人与人之间要真诚
	[图片]
	男生不用P
	[图片]
	@电子所-帅（形容词） 原图直出，请[表情]
	转发：地质所和大气所附近出租一个床位环境不错，可洗澡，有空调洗衣机。要求：最好是中科院男生。要的私聊 或者电联15831892390
	[表情]
	@深先院-夏鼎 那么问题来了，男生的图谁来p？
	男生可以给女朋友p图，女生可以给自己p图
	有用呀
	@电子所_王子卿 话说这类广告怎么这么专注于ps系列？
	心理所脑成像实验~感兴趣的同学可以扫以上二维码预约实验
	[图片]
	这种的就是专门打广告的，很明显的
	了
	@电子所-王辉 坐等分享链接里
	没有看到过这个，
	想问一下。这个人之前是不是也在这个群打广告？
	[图片]
	能告知在哪里么
	@地理所-田浩宇
	有下载的网页链接吗
	连上就行
	下载控件
	怎么用？@地理所-田浩宇
	图书馆下载VPN
	有同学知道怎么挂咱学校VPN的么
	@声学所-黄义 青年公寓对面有个小平房
	在哪，
	有
	中关村校区有校医院吗
	商场
	请问在中关村校区有卖自行车的同学吗？
	该报考心理所附近的研究所的
	心理所脑成像实验~感兴趣的同学可以扫以上二维码预约实验
	[图片]
	谢谢啦
	有没有在 春学期修过 相图与相结构分析  这门课的 同学 。分享一下课件 [表情]
	转发：【玉泉路寝室出租 女生】中国科学院大学玉泉路校区女生寝室出租 二人间，有独立卫生间，有意向加微信。                   微信号 S1357409714
	资环学院
	不是
	地学院和资环学院是一个学院吗
	[表情]
	要找的是，是本部的同学，且不是地学院的同学
	不是资环学院吗
	啥意思
	非地学院
	有中科院本部非地学院的同学吗[表情]
	转发：地质所和大气所附近出租一个床位环境不错，可洗澡，有空调洗衣机。要求：最好是中科院男生。要的私聊 或者电联15831892390
	青年公寓有人8月想把床铺租出去吗？
	额
	有本科电子科大的同学吗
	下周二开始能约，上午九点半或者下午一点任选一个时间段
	[图片]
	[图片]
	直接去营业厅
	哪里有联通办卡的链接
	发现迎新网上还能看，密码应该是身份证后六位
	哦哦，好的
	密码就不太记得了，当时改密码了
	姓名全拼+18@mails.ucas.ac.cn
	请问一下国科大邮箱的账号密码是什么呀？
	好的  谢谢
	有
	请问现在学校还有摆渡车吗？[表情]
	帮朋友发【猿辅导2020校园招聘】应届生、实习生岗位都有，算法实习生日薪高达800元/日，各岗位福利待遇优厚，公司技术氛围浓厚。内推岗位：前端、客服端、服务端研发工程师，算法工程师（视觉、语音、NLP）面向对象：面向2019～2020毕业的全日制本科以上的学生工作地点：北京利星行中心想看具体JD加微信：isodagreenbed「简历发至yanwj01@fenbi.com」实习也可以
	明天10点从西区搬到奥运村，有没有人一块儿拼货车？[表情]
	多谢多谢，
	身份证后六位？？
	请问有没有知道咱们学校邮箱的初始密码是多少啊
	万方
	知网下
	有没有国科大本部资环学院的同学，有一个环境科技的项目需要合作
	[图片]求篇论文
	奥运村附近寄行李现在还有优惠吗？有人有快递的电话吗？德邦，邮政都行，谢谢
	是
	是滴
	是不是很多研究所都会面临学习位或者宿舍床位紧缺的状况呢
	谢谢
	用不了就删了再买，换换地区，多试几次就有了
	服务器ip地址在哪买呢？vultr上面好像用不了
	ssr
	大家现在vps用什么代理服务器呢？
	好的，谢谢~
	@计算所-盛强 在操场旁边，会开车过来送
	开关电源的既视感
	请问有人知道东区地址，京东是怎么派送的么
	有人见过这种电机控制图吗？
	[图片]
	谢谢！
	[图片]
	怎么问呀[表情]
	@AngusRush 是暑期的嘛同学 知道是几点发车嘛？
	又买不到票，只能看缘分[表情]
	刚才问到了。教师班车每天来回各一班
	没了，望京西和东区坐专线
	还有吗？不是停了吗
	有同学了解寒暑假期间班车是怎么安排的吗？
	这位同学的饭卡落在二公寓的打水处了
	[图片]
	辣眼睛
	[图片]
	现在
	北京的雾霾已经彻底治愈了
	最近雾霾还好吧？
	北京的雾霾太严重了，想收一台
	有出空气净化器的吗？
	[图片]
	[图片]
	有认识测绘所的方韩康的同学吗？
	谢谢啦~
	直接上，不刷卡
	麻烦问下，到后沙峪的车是刷一卡通还是公交卡呀？
	[表情][表情][表情]
	有人有不用的床垫吗，求收购。奥运校区
	[对]
	是在图书馆后面等吗
	有
	今天有到后沙峪的车吗
	欧鸡巴尅
	好的，三克油
	都可以
	请问哪个可以发顺丰快递
	西区超市有卖纸箱子的，食堂对面的快递店也有卖的
	@山西煤化所-樊竞元 有
	好的谢谢！
	开门
	[图片]
	求问东区打印店开门吗
	有同学在新月驾校学车的吗？
	哪位同学丢卡了，放在学园二门卫处了
	[图片]
	运营，早上8点还坐了，半小时一趟
	问一下，去东区的小校车还运营嘛现在？
	这么贵
	20
	理发多少钱啊
	好哒谢谢～
	请问一下这几天西区理发店还开着嘛
	有
	有没有人知道学校附近那个老马拉面有没有羊蝎子呀[捂脸]
	出一副乒乓球拍，99新
	[图片]
	出俩箱子一大一小
	[图片]
	[图片]
	有要饮水机的吗，只用了3个月，79买的，39出。
	求落地衣架
	[图片]
	[图片]
	380
	有没有本部要洗衣机的?
	好的 谢谢！
	有
	有没有同学知道今天还有后沙峪的班车吗
	谢谢大家
	第一次做三点的车嘿嘿嘿
	有人卖自行车吗
	今晚有人想玩狼人杀吗？在学园三，还缺4-5人
	进站做吗？
	大门旁边排队的地方
	外面
	是进站还是！？
	就在望京西哪里？
	？
	866在哪里做呀！
